* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = Yes
* Calibration Background performed on = 03-02-2017
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 03-02-2017
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = SYBR_GREEN
* Date Created = 2017-12-26 11:03:28 AM CST
* Date Modified = 2017-12-26 13:50:36 PM CST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = D:\PB\2017-12-26 110328.eds
* Experiment Name = 2017-12-26 110328
* Experiment Run Start Time = 2017-12-26 21:15:40 PM CST
* Experiment Run Stop Time = 2017-12-26 22:18:15 PM CST
* Experiment Type = Standard Curve
* Instrument Name = 278860552
* Instrument Serial Number = 278860552
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2
* User Name = NA

[Sample Setup]
Well	Well Position	Sample Name	Sample Color	Biogroup Name	Biogroup Color	Target Name	Target Color	Task	Reporter	Quencher	Quantity	Comments
71	F11	176	94.315	-0.041	0.004
71	F11	177	94.510	-0.041	0.004
71	F11	178	94.706	-0.043	0.003
71	F11	179	94.901	-0.043	0.002
72	F12	1	60.138	4.868	0.209
72	F12	2	60.333	4.845	0.209
72	F12	3	60.528	4.822	0.209
72	F12	4	60.723	4.804	0.208
72	F12	5	60.919	4.785	0.208
72	F12	6	61.114	4.765	0.208
72	F12	7	61.309	4.738	0.208
72	F12	8	61.505	4.715	0.209
72	F12	9	61.700	4.703	0.211
72	F12	10	61.895	4.678	0.212
72	F12	11	62.091	4.650	0.213
72	F12	12	62.286	4.628	0.214
72	F12	13	62.481	4.608	0.214
72	F12	14	62.676	4.581	0.214
72	F12	15	62.872	4.557	0.213
72	F12	16	63.067	4.543	0.213
72	F12	17	63.262	4.515	0.213
72	F12	18	63.458	4.490	0.214
72	F12	19	63.653	4.476	0.214
72	F12	20	63.848	4.450	0.215
72	F12	21	64.044	4.425	0.215
72	F12	22	64.239	4.401	0.214
72	F12	23	64.434	4.382	0.213
72	F12	24	64.629	4.360	0.212
72	F12	25	64.825	4.333	0.211
72	F12	26	65.020	4.313	0.211
72	F12	27	65.215	4.298	0.212
72	F12	28	65.411	4.274	0.213
72	F12	29	65.606	4.245	0.215
72	F12	30	65.801	4.228	0.216
72	F12	31	65.997	4.203	0.217
72	F12	32	66.192	4.177	0.218
72	F12	33	66.387	4.157	0.218
72	F12	34	66.582	4.133	0.218
72	F12	35	66.778	4.109	0.217
72	F12	36	66.973	4.087	0.217
72	F12	37	67.168	4.063	0.217
72	F12	38	67.364	4.044	0.217
72	F12	39	67.559	4.015	0.217
72	F12	40	67.754	3.990	0.216
72	F12	41	67.950	3.974	0.215
72	F12	42	68.145	3.948	0.215
72	F12	43	68.340	3.929	0.214
72	F12	44	68.535	3.903	0.213
72	F12	45	68.731	3.882	0.213
72	F12	46	68.926	3.857	0.212
72	F12	47	69.121	3.840	0.212
72	F12	48	69.317	3.816	0.211
72	F12	49	69.512	3.788	0.211
72	F12	50	69.707	3.772	0.210
72	F12	51	69.903	3.748	0.210
72	F12	52	70.098	3.728	0.210
72	F12	53	70.293	3.699	0.210
72	F12	54	70.488	3.685	0.210
72	F12	55	70.684	3.662	0.210
72	F12	56	70.879	3.636	0.210
72	F12	57	71.074	3.612	0.210
72	F12	58	71.270	3.591	0.210
72	F12	59	71.465	3.573	0.210
72	F12	60	71.660	3.546	0.210
72	F12	61	71.856	3.528	0.210
72	F12	62	72.051	3.499	0.210
72	F12	63	72.246	3.480	0.209
72	F12	64	72.441	3.459	0.207
72	F12	65	72.637	3.437	0.206
72	F12	66	72.832	3.414	0.204
72	F12	67	73.027	3.392	0.203
72	F12	68	73.223	3.375	0.202
72	F12	69	73.418	3.355	0.202
72	F12	70	73.613	3.330	0.202
72	F12	71	73.809	3.309	0.202
72	F12	72	74.004	3.284	0.202
72	F12	73	74.199	3.270	0.203
72	F12	74	74.394	3.245	0.203
72	F12	75	74.590	3.227	0.203
72	F12	76	74.785	3.201	0.204
72	F12	77	74.980	3.181	0.203
72	F12	78	75.176	3.160	0.203
72	F12	79	75.371	3.137	0.202
72	F12	80	75.566	3.114	0.201
72	F12	81	75.762	3.098	0.200
72	F12	82	75.957	3.077	0.199
72	F12	83	76.152	3.056	0.199
72	F12	84	76.347	3.029	0.198
72	F12	85	76.543	3.014	0.198
72	F12	86	76.738	2.989	0.197
72	F12	87	76.933	2.972	0.197
72	F12	88	77.129	2.951	0.197
72	F12	89	77.324	2.931	0.198
72	F12	90	77.519	2.912	0.200
72	F12	91	77.715	2.885	0.202
72	F12	92	77.910	2.864	0.205
72	F12	93	78.105	2.843	0.209
72	F12	94	78.300	2.825	0.215
72	F12	95	78.496	2.801	0.225
72	F12	96	78.691	2.781	0.239
72	F12	97	78.886	2.752	0.259
72	F12	98	79.082	2.730	0.287
72	F12	99	79.277	2.697	0.326
72	F12	100	79.472	2.668	0.377
72	F12	101	79.668	2.632	0.444
72	F12	102	79.863	2.587	0.530
72	F12	103	80.058	2.527	0.636
72	F12	104	80.253	2.466	0.763
72	F12	105	80.449	2.377	0.911
72	F12	106	80.644	2.276	1.077
72	F12	107	80.839	2.143	1.255
72	F12	108	81.035	1.985	1.439
72	F12	109	81.230	1.804	1.616
72	F12	110	81.425	1.599	1.774
72	F12	111	81.621	1.382	1.894
72	F12	112	81.816	1.142	1.958
72	F12	113	82.011	0.864	1.949
72	F12	114	82.206	0.595	1.858
72	F12	115	82.402	0.350	1.686
72	F12	116	82.597	0.178	1.451
72	F12	117	82.792	0.080	1.178
72	F12	118	82.988	0.040	0.902
72	F12	119	83.183	0.025	0.649
72	F12	120	83.378	0.019	0.441
72	F12	121	83.574	0.015	0.284
72	F12	122	83.769	0.011	0.175
72	F12	123	83.964	0.007	0.107
72	F12	124	84.159	0.004	0.067
72	F12	125	84.355	0.003	0.045
72	F12	126	84.550	-0.001	0.034
72	F12	127	84.745	-0.003	0.029
72	F12	128	84.941	-0.006	0.026
72	F12	129	85.136	-0.009	0.024
72	F12	130	85.331	-0.012	0.022
72	F12	131	85.527	-0.013	0.020
72	F12	132	85.722	-0.016	0.018
72	F12	133	85.917	-0.017	0.015
72	F12	134	86.112	-0.018	0.013
72	F12	135	86.308	-0.019	0.011
72	F12	136	86.503	-0.020	0.010
72	F12	137	86.698	-0.021	0.009
72	F12	138	86.894	-0.020	0.008
72	F12	139	87.089	-0.021	0.007
72	F12	140	87.284	-0.022	0.007
72	F12	141	87.480	-0.024	0.007
72	F12	142	87.675	-0.024	0.007
72	F12	143	87.870	-0.025	0.007
72	F12	144	88.065	-0.025	0.007
72	F12	145	88.261	-0.025	0.007
72	F12	146	88.456	-0.027	0.007
72	F12	147	88.651	-0.028	0.006
72	F12	148	88.847	-0.029	0.006
72	F12	149	89.042	-0.028	0.006
72	F12	150	89.237	-0.030	0.005
72	F12	151	89.433	-0.030	0.004
72	F12	152	89.628	-0.029	0.004
72	F12	153	89.823	-0.030	0.004
72	F12	154	90.018	-0.031	0.003
72	F12	155	90.214	-0.032	0.003
72	F12	156	90.409	-0.032	0.003
72	F12	157	90.604	-0.031	0.003
72	F12	158	90.800	-0.032	0.003
72	F12	159	90.995	-0.031	0.002
72	F12	160	91.190	-0.032	0.003
72	F12	161	91.386	-0.033	0.003
72	F12	162	91.581	-0.033	0.003
72	F12	163	91.776	-0.033	0.003
72	F12	164	91.971	-0.034	0.003
72	F12	165	92.167	-0.034	0.003
72	F12	166	92.362	-0.035	0.002
72	F12	167	92.557	-0.035	0.002
72	F12	168	92.753	-0.035	0.002
72	F12	169	92.948	-0.034	0.001
72	F12	170	93.143	-0.034	0.001
72	F12	171	93.339	-0.035	0.001
72	F12	172	93.534	-0.035	0.001
72	F12	173	93.729	-0.034	0.001
72	F12	174	93.924	-0.035	0.001
72	F12	175	94.120	-0.036	0.001
72	F12	176	94.315	-0.036	0.001
72	F12	177	94.510	-0.036	0.001
72	F12	178	94.706	-0.035	0.001
72	F12	179	94.901	-0.035	0.000
73	G1	1	60.138	3.431	0.169
73	G1	2	60.333	3.420	0.169
73	G1	3	60.528	3.403	0.170
73	G1	4	60.723	3.391	0.171
73	G1	5	60.919	3.375	0.172
73	G1	6	61.114	3.360	0.172
73	G1	7	61.309	3.342	0.173
73	G1	8	61.505	3.324	0.172
73	G1	9	61.700	3.308	0.171
73	G1	10	61.895	3.292	0.171
73	G1	11	62.091	3.277	0.170
73	G1	12	62.286	3.261	0.170
73	G1	13	62.481	3.248	0.171
73	G1	14	62.676	3.229	0.173
73	G1	15	62.872	3.217	0.175
73	G1	16	63.067	3.196	0.177
73	G1	17	63.262	3.175	0.178
73	G1	18	63.458	3.163	0.178
73	G1	19	63.653	3.144	0.179
73	G1	20	63.848	3.132	0.179
73	G1	21	64.044	3.112	0.179
73	G1	22	64.239	3.098	0.180
73	G1	23	64.434	3.078	0.180
73	G1	24	64.629	3.062	0.180
73	G1	25	64.825	3.043	0.179
73	G1	26	65.020	3.028	0.178
73	G1	27	65.215	3.013	0.178
73	G1	28	65.411	2.998	0.177
73	G1	29	65.606	2.977	0.177
73	G1	30	65.801	2.962	0.176
73	G1	31	65.997	2.944	0.176
73	G1	32	66.192	2.928	0.176
73	G1	33	66.387	2.914	0.176
73	G1	34	66.582	2.898	0.176
73	G1	35	66.778	2.880	0.177
73	G1	36	66.973	2.861	0.179
73	G1	37	67.168	2.849	0.180
73	G1	38	67.364	2.826	0.181
73	G1	39	67.559	2.810	0.181
73	G1	40	67.754	2.793	0.181
73	G1	41	67.950	2.777	0.181
73	G1	42	68.145	2.759	0.180
73	G1	43	68.340	2.743	0.180
73	G1	44	68.535	2.728	0.181
73	G1	45	68.731	2.710	0.181
73	G1	46	68.926	2.692	0.181
73	G1	47	69.121	2.675	0.181
73	G1	48	69.317	2.658	0.181
73	G1	49	69.512	2.641	0.180
73	G1	50	69.707	2.625	0.180
73	G1	51	69.903	2.608	0.180
73	G1	52	70.098	2.590	0.179
73	G1	53	70.293	2.573	0.179
73	G1	54	70.488	2.556	0.178
73	G1	55	70.684	2.538	0.178
73	G1	56	70.879	2.524	0.178
73	G1	57	71.074	2.509	0.179
73	G1	58	71.270	2.490	0.181
73	G1	59	71.465	2.474	0.182
73	G1	60	71.660	2.456	0.183
73	G1	61	71.856	2.436	0.184
73	G1	62	72.051	2.418	0.185
73	G1	63	72.246	2.401	0.184
73	G1	64	72.441	2.386	0.184
73	G1	65	72.637	2.368	0.183
73	G1	66	72.832	2.349	0.183
73	G1	67	73.027	2.333	0.182
73	G1	68	73.223	2.317	0.182
73	G1	69	73.418	2.300	0.181
73	G1	70	73.613	2.283	0.180
73	G1	71	73.809	2.265	0.180
73	G1	72	74.004	2.245	0.179
73	G1	73	74.199	2.234	0.179
73	G1	74	74.394	2.215	0.179
73	G1	75	74.590	2.199	0.179
73	G1	76	74.785	2.184	0.179
73	G1	77	74.980	2.163	0.179
73	G1	78	75.176	2.148	0.179
73	G1	79	75.371	2.130	0.178
73	G1	80	75.566	2.114	0.178
73	G1	81	75.762	2.097	0.178
73	G1	82	75.957	2.082	0.179
73	G1	83	76.152	2.065	0.181
73	G1	84	76.347	2.047	0.183
73	G1	85	76.543	2.032	0.188
73	G1	86	76.738	2.014	0.193
73	G1	87	76.933	1.995	0.201
73	G1	88	77.129	1.976	0.211
73	G1	89	77.324	1.958	0.224
73	G1	90	77.519	1.938	0.241
73	G1	91	77.715	1.915	0.262
73	G1	92	77.910	1.889	0.289
73	G1	93	78.105	1.863	0.320
73	G1	94	78.300	1.831	0.358
73	G1	95	78.496	1.799	0.400
73	G1	96	78.691	1.757	0.448
73	G1	97	78.886	1.710	0.501
73	G1	98	79.082	1.659	0.559
73	G1	99	79.277	1.600	0.621
73	G1	100	79.472	1.540	0.689
73	G1	101	79.668	1.475	0.763
73	G1	102	79.863	1.398	0.846
73	G1	103	80.058	1.313	0.938
73	G1	104	80.253	1.222	1.039
73	G1	105	80.449	1.124	1.146
73	G1	106	80.644	1.013	1.248
73	G1	107	80.839	0.875	1.333
73	G1	108	81.035	0.710	1.386
73	G1	109	81.230	0.530	1.389
73	G1	110	81.425	0.355	1.333
73	G1	111	81.621	0.201	1.218
73	G1	112	81.816	0.088	1.054
73	G1	113	82.011	0.019	0.862
73	G1	114	82.206	-0.012	0.664
73	G1	115	82.402	-0.024	0.481
73	G1	116	82.597	-0.029	0.328
73	G1	117	82.792	-0.031	0.211
73	G1	118	82.988	-0.033	0.129
73	G1	119	83.183	-0.034	0.076
73	G1	120	83.378	-0.035	0.044
73	G1	121	83.574	-0.036	0.026
73	G1	122	83.769	-0.038	0.017
73	G1	123	83.964	-0.038	0.012
73	G1	124	84.159	-0.039	0.009
73	G1	125	84.355	-0.039	0.007
73	G1	126	84.550	-0.040	0.006
73	G1	127	84.745	-0.040	0.005
73	G1	128	84.941	-0.041	0.004
73	G1	129	85.136	-0.041	0.004
73	G1	130	85.331	-0.041	0.003
73	G1	131	85.527	-0.041	0.003
73	G1	132	85.722	-0.041	0.003
73	G1	133	85.917	-0.041	0.003
73	G1	134	86.112	-0.042	0.003
73	G1	135	86.308	-0.042	0.002
73	G1	136	86.503	-0.042	0.002
73	G1	137	86.698	-0.043	0.002
73	G1	138	86.894	-0.043	0.002
73	G1	139	87.089	-0.043	0.002
73	G1	140	87.284	-0.043	0.002
73	G1	141	87.480	-0.043	0.002
73	G1	142	87.675	-0.043	0.001
73	G1	143	87.870	-0.044	0.001
73	G1	144	88.065	-0.044	0.001
73	G1	145	88.261	-0.043	0.001
73	G1	146	88.456	-0.044	0.001
73	G1	147	88.651	-0.044	0.001
73	G1	148	88.847	-0.044	0.001
73	G1	149	89.042	-0.044	0.001
73	G1	150	89.237	-0.044	0.001
73	G1	151	89.433	-0.045	0.001
73	G1	152	89.628	-0.045	0.001
73	G1	153	89.823	-0.045	0.001
73	G1	154	90.018	-0.044	0.001
73	G1	155	90.214	-0.045	0.001
73	G1	156	90.409	-0.045	0.001
73	G1	157	90.604	-0.045	0.001
73	G1	158	90.800	-0.045	0.001
73	G1	159	90.995	-0.045	0.001
73	G1	160	91.190	-0.046	0.001
73	G1	161	91.386	-0.045	0.001
73	G1	162	91.581	-0.046	0.001
73	G1	163	91.776	-0.046	0.001
73	G1	164	91.971	-0.046	0.001
73	G1	165	92.167	-0.046	0.001
73	G1	166	92.362	-0.046	0.001
73	G1	167	92.557	-0.046	0.001
73	G1	168	92.753	-0.046	0.001
73	G1	169	92.948	-0.046	0.001
73	G1	170	93.143	-0.046	0.001
73	G1	171	93.339	-0.046	0.001
73	G1	172	93.534	-0.046	0.001
73	G1	173	93.729	-0.046	0.001
73	G1	174	93.924	-0.047	0.001
73	G1	175	94.120	-0.047	0.001
73	G1	176	94.315	-0.047	0.001
73	G1	177	94.510	-0.047	0.001
73	G1	178	94.706	-0.046	0.000
73	G1	179	94.901	-0.047	0.000
74	G2	1	60.138	3.608	0.168
74	G2	2	60.333	3.594	0.169
74	G2	3	60.528	3.579	0.169
74	G2	4	60.723	3.565	0.169
74	G2	5	60.919	3.549	0.169
74	G2	6	61.114	3.536	0.168
74	G2	7	61.309	3.514	0.168
74	G2	8	61.505	3.498	0.168
74	G2	9	61.700	3.486	0.168
74	G2	10	61.895	3.475	0.170
74	G2	11	62.091	3.458	0.171
74	G2	12	62.286	3.438	0.173
74	G2	13	62.481	3.419	0.174
74	G2	14	62.676	3.406	0.174
74	G2	15	62.872	3.388	0.174
74	G2	16	63.067	3.369	0.173
74	G2	17	63.262	3.357	0.173
74	G2	18	63.458	3.341	0.174
74	G2	19	63.653	3.324	0.175
74	G2	20	63.848	3.310	0.177
74	G2	21	64.044	3.291	0.178
74	G2	22	64.239	3.274	0.180
74	G2	23	64.434	3.258	0.181
74	G2	24	64.629	3.239	0.182
74	G2	25	64.825	3.225	0.182
74	G2	26	65.020	3.208	0.182
74	G2	27	65.215	3.187	0.182
74	G2	28	65.411	3.171	0.182
74	G2	29	65.606	3.155	0.181
74	G2	30	65.801	3.139	0.180
74	G2	31	65.997	3.119	0.180
74	G2	32	66.192	3.106	0.179
74	G2	33	66.387	3.084	0.179
74	G2	34	66.582	3.070	0.179
74	G2	35	66.778	3.056	0.179
74	G2	36	66.973	3.038	0.180
74	G2	37	67.168	3.017	0.181
74	G2	38	67.364	3.003	0.183
74	G2	39	67.559	2.982	0.184
74	G2	40	67.754	2.972	0.186
74	G2	41	67.950	2.951	0.188
74	G2	42	68.145	2.935	0.189
74	G2	43	68.340	2.910	0.189
74	G2	44	68.535	2.894	0.188
74	G2	45	68.731	2.881	0.187
74	G2	46	68.926	2.859	0.185
74	G2	47	69.121	2.843	0.184
74	G2	48	69.317	2.827	0.183
74	G2	49	69.512	2.809	0.182
74	G2	50	69.707	2.794	0.182
74	G2	51	69.903	2.779	0.182
74	G2	52	70.098	2.756	0.183
74	G2	53	70.293	2.738	0.183
74	G2	54	70.488	2.724	0.183
74	G2	55	70.684	2.711	0.184
74	G2	56	70.879	2.689	0.184
74	G2	57	71.074	2.670	0.184
74	G2	58	71.270	2.653	0.184
74	G2	59	71.465	2.636	0.184
74	G2	60	71.660	2.620	0.184
74	G2	61	71.856	2.603	0.184
74	G2	62	72.051	2.584	0.184
74	G2	63	72.246	2.567	0.184
74	G2	64	72.441	2.550	0.184
74	G2	65	72.637	2.533	0.185
74	G2	66	72.832	2.514	0.185
74	G2	67	73.027	2.499	0.186
74	G2	68	73.223	2.480	0.186
74	G2	69	73.418	2.464	0.187
74	G2	70	73.613	2.445	0.188
74	G2	71	73.809	2.427	0.189
74	G2	72	74.004	2.409	0.189
74	G2	73	74.199	2.391	0.189
74	G2	74	74.394	2.374	0.189
74	G2	75	74.590	2.356	0.188
74	G2	76	74.785	2.339	0.187
74	G2	77	74.980	2.320	0.186
74	G2	78	75.176	2.301	0.184
74	G2	79	75.371	2.287	0.183
74	G2	80	75.566	2.270	0.184
74	G2	81	75.762	2.254	0.185
74	G2	82	75.957	2.237	0.188
74	G2	83	76.152	2.218	0.191
74	G2	84	76.347	2.200	0.195
74	G2	85	76.543	2.180	0.200
74	G2	86	76.738	2.163	0.206
74	G2	87	76.933	2.143	0.213
74	G2	88	77.129	2.123	0.223
74	G2	89	77.324	2.104	0.235
74	G2	90	77.519	2.081	0.251
74	G2	91	77.715	2.057	0.271
74	G2	92	77.910	2.031	0.295
74	G2	93	78.105	2.005	0.325
74	G2	94	78.300	1.974	0.360
74	G2	95	78.496	1.939	0.400
74	G2	96	78.691	1.898	0.445
74	G2	97	78.886	1.854	0.496
74	G2	98	79.082	1.802	0.552
74	G2	99	79.277	1.746	0.614
74	G2	100	79.472	1.687	0.683
74	G2	101	79.668	1.622	0.760
74	G2	102	79.863	1.547	0.847
74	G2	103	80.058	1.462	0.943
74	G2	104	80.253	1.367	1.048
74	G2	105	80.449	1.263	1.159
74	G2	106	80.644	1.153	1.268
74	G2	107	80.839	1.015	1.365
74	G2	108	81.035	0.856	1.435
74	G2	109	81.230	0.678	1.463
74	G2	110	81.425	0.495	1.436
74	G2	111	81.621	0.326	1.350
74	G2	112	81.816	0.187	1.209
74	G2	113	82.011	0.083	1.028
74	G2	114	82.206	0.025	0.828
74	G2	115	82.402	-0.005	0.629
74	G2	116	82.597	-0.016	0.451
74	G2	117	82.792	-0.021	0.305
74	G2	118	82.988	-0.024	0.195
74	G2	119	83.183	-0.025	0.119
74	G2	120	83.378	-0.026	0.070
74	G2	121	83.574	-0.027	0.041
74	G2	122	83.769	-0.028	0.025
74	G2	123	83.964	-0.029	0.016
74	G2	124	84.159	-0.030	0.012
74	G2	125	84.355	-0.031	0.010
74	G2	126	84.550	-0.032	0.009
74	G2	127	84.745	-0.032	0.008
74	G2	128	84.941	-0.033	0.008
74	G2	129	85.136	-0.034	0.007
74	G2	130	85.331	-0.034	0.007
74	G2	131	85.527	-0.035	0.006
74	G2	132	85.722	-0.035	0.006
74	G2	133	85.917	-0.036	0.006
74	G2	134	86.112	-0.036	0.005
74	G2	135	86.308	-0.037	0.005
74	G2	136	86.503	-0.037	0.005
74	G2	137	86.698	-0.038	0.004
74	G2	138	86.894	-0.038	0.004
74	G2	139	87.089	-0.039	0.004
74	G2	140	87.284	-0.038	0.003
74	G2	141	87.480	-0.038	0.003
74	G2	142	87.675	-0.039	0.003
74	G2	143	87.870	-0.039	0.003
74	G2	144	88.065	-0.040	0.003
74	G2	145	88.261	-0.040	0.003
74	G2	146	88.456	-0.040	0.003
74	G2	147	88.651	-0.041	0.003
74	G2	148	88.847	-0.041	0.003
74	G2	149	89.042	-0.041	0.002
74	G2	150	89.237	-0.041	0.002
74	G2	151	89.433	-0.042	0.002
74	G2	152	89.628	-0.041	0.002
74	G2	153	89.823	-0.042	0.002
74	G2	154	90.018	-0.042	0.002
74	G2	155	90.214	-0.042	0.002
74	G2	156	90.409	-0.042	0.002
74	G2	157	90.604	-0.043	0.002
74	G2	158	90.800	-0.043	0.002
74	G2	159	90.995	-0.042	0.001
74	G2	160	91.190	-0.043	0.001
74	G2	161	91.386	-0.043	0.001
74	G2	162	91.581	-0.044	0.001
74	G2	163	91.776	-0.043	0.001
74	G2	164	91.971	-0.043	0.001
74	G2	165	92.167	-0.043	0.001
74	G2	166	92.362	-0.043	0.001
74	G2	167	92.557	-0.043	0.001
74	G2	168	92.753	-0.044	0.001
74	G2	169	92.948	-0.044	0.001
74	G2	170	93.143	-0.044	0.001
74	G2	171	93.339	-0.043	0.001
74	G2	172	93.534	-0.044	0.001
74	G2	173	93.729	-0.044	0.001
74	G2	174	93.924	-0.044	0.001
74	G2	175	94.120	-0.044	0.001
74	G2	176	94.315	-0.044	0.001
74	G2	177	94.510	-0.044	0.000
74	G2	178	94.706	-0.044	0.000
74	G2	179	94.901	-0.044	0.000
75	G3	1	60.138	3.393	0.163
75	G3	2	60.333	3.379	0.162
75	G3	3	60.528	3.369	0.161
75	G3	4	60.723	3.354	0.161
75	G3	5	60.919	3.340	0.160
75	G3	6	61.114	3.332	0.161
75	G3	7	61.309	3.312	0.162
75	G3	8	61.505	3.298	0.163
75	G3	9	61.700	3.282	0.165
75	G3	10	61.895	3.270	0.166
75	G3	11	62.091	3.253	0.168
75	G3	12	62.286	3.237	0.169
75	G3	13	62.481	3.223	0.170
75	G3	14	62.676	3.208	0.170
75	G3	15	62.872	3.190	0.171
75	G3	16	63.067	3.176	0.171
75	G3	17	63.262	3.158	0.171
75	G3	18	63.458	3.143	0.171
75	G3	19	63.653	3.130	0.171
75	G3	20	63.848	3.114	0.171
75	G3	21	64.044	3.101	0.171
75	G3	22	64.239	3.080	0.171
75	G3	23	64.434	3.069	0.172
75	G3	24	64.629	3.050	0.172
75	G3	25	64.825	3.041	0.173
75	G3	26	65.020	3.022	0.174
75	G3	27	65.215	3.002	0.174
75	G3	28	65.411	2.992	0.173
75	G3	29	65.606	2.972	0.172
75	G3	30	65.801	2.957	0.171
75	G3	31	65.997	2.942	0.171
75	G3	32	66.192	2.929	0.171
75	G3	33	66.387	2.913	0.172
75	G3	34	66.582	2.899	0.173
75	G3	35	66.778	2.882	0.174
75	G3	36	66.973	2.861	0.174
75	G3	37	67.168	2.846	0.174
75	G3	38	67.364	2.832	0.174
75	G3	39	67.559	2.817	0.175
75	G3	40	67.754	2.804	0.176
75	G3	41	67.950	2.786	0.177
75	G3	42	68.145	2.767	0.178
75	G3	43	68.340	2.752	0.180
75	G3	44	68.535	2.738	0.181
75	G3	45	68.731	2.720	0.181
75	G3	46	68.926	2.704	0.181
75	G3	47	69.121	2.685	0.180
75	G3	48	69.317	2.671	0.179
75	G3	49	69.512	2.653	0.178
75	G3	50	69.707	2.639	0.177
75	G3	51	69.903	2.620	0.176
75	G3	52	70.098	2.606	0.176
75	G3	53	70.293	2.591	0.176
75	G3	54	70.488	2.577	0.176
75	G3	55	70.684	2.556	0.177
75	G3	56	70.879	2.543	0.178
75	G3	57	71.074	2.525	0.179
75	G3	58	71.270	2.513	0.180
75	G3	59	71.465	2.492	0.180
75	G3	60	71.660	2.478	0.181
75	G3	61	71.856	2.459	0.182
75	G3	62	72.051	2.443	0.182
75	G3	63	72.246	2.427	0.183
75	G3	64	72.441	2.411	0.183
75	G3	65	72.637	2.395	0.183
75	G3	66	72.832	2.377	0.183
75	G3	67	73.027	2.358	0.183
75	G3	68	73.223	2.344	0.183
75	G3	69	73.418	2.330	0.183
75	G3	70	73.613	2.311	0.183
75	G3	71	73.809	2.294	0.184
75	G3	72	74.004	2.277	0.184
75	G3	73	74.199	2.260	0.184
75	G3	74	74.394	2.244	0.184
75	G3	75	74.590	2.228	0.183
75	G3	76	74.785	2.210	0.182
75	G3	77	74.980	2.195	0.181
75	G3	78	75.176	2.177	0.180
75	G3	79	75.371	2.161	0.180
75	G3	80	75.566	2.148	0.180
75	G3	81	75.762	2.131	0.181
75	G3	82	75.957	2.114	0.183
75	G3	83	76.152	2.097	0.186
75	G3	84	76.347	2.081	0.190
75	G3	85	76.543	2.064	0.195
75	G3	86	76.738	2.046	0.202
75	G3	87	76.933	2.029	0.210
75	G3	88	77.129	2.008	0.221
75	G3	89	77.324	1.990	0.235
75	G3	90	77.519	1.968	0.253
75	G3	91	77.715	1.944	0.274
75	G3	92	77.910	1.921	0.301
75	G3	93	78.105	1.893	0.333
75	G3	94	78.300	1.862	0.372
75	G3	95	78.496	1.831	0.416
75	G3	96	78.691	1.788	0.466
75	G3	97	78.886	1.741	0.520
75	G3	98	79.082	1.688	0.580
75	G3	99	79.277	1.633	0.644
75	G3	100	79.472	1.572	0.712
75	G3	101	79.668	1.504	0.786
75	G3	102	79.863	1.430	0.865
75	G3	103	80.058	1.344	0.948
75	G3	104	80.253	1.250	1.037
75	G3	105	80.449	1.148	1.127
75	G3	106	80.644	1.044	1.216
75	G3	107	80.839	0.925	1.295
75	G3	108	81.035	0.790	1.354
75	G3	109	81.230	0.634	1.377
75	G3	110	81.425	0.467	1.354
75	G3	111	81.621	0.311	1.279
75	G3	112	81.816	0.179	1.152
75	G3	113	82.011	0.081	0.985
75	G3	114	82.206	0.024	0.798
75	G3	115	82.402	-0.003	0.610
75	G3	116	82.597	-0.014	0.439
75	G3	117	82.792	-0.019	0.299
75	G3	118	82.988	-0.021	0.192
75	G3	119	83.183	-0.023	0.118
75	G3	120	83.378	-0.024	0.070
75	G3	121	83.574	-0.025	0.041
75	G3	122	83.769	-0.026	0.025
75	G3	123	83.964	-0.027	0.016
75	G3	124	84.159	-0.028	0.012
75	G3	125	84.355	-0.028	0.009
75	G3	126	84.550	-0.029	0.008
75	G3	127	84.745	-0.030	0.007
75	G3	128	84.941	-0.030	0.007
75	G3	129	85.136	-0.031	0.007
75	G3	130	85.331	-0.031	0.006
75	G3	131	85.527	-0.032	0.006
75	G3	132	85.722	-0.032	0.006
75	G3	133	85.917	-0.032	0.006
75	G3	134	86.112	-0.034	0.006
